1467572918318153728	FenzWolfgang	2021-12-05 19:13:44+00:00	Twitter for iPhone	None	None	None	0	RT @Robert_V_Schuh: #imzentrum heute mit szenischer Aufführung von "Ich mach mir die Welt wie sie mir gefällt"... Besetzung: Lars Wögerson,…
1467572248223617029	SimonTschannett	2021-12-05 19:11:04+00:00	Twitter for iPhone	None	None	None	0	RT @ORFImZentrum: „Kurz geht, Krisen bleiben – Was bringt der große Umbau?“ Dazu heute #imzentrum: August Wöginger (ÖVP), @sigi_maurer (Gr…
1467569226802241545	acatornothing	2021-12-05 18:59:04+00:00	Twitter for Android	None	None	None	0	RT @LawinenL: We are Schwurbler Family #w0412 #Covidioten #imzentrum #zib2 https://t.co/qWjw4OxoHD
1467569133143396357	KlammingerD	2021-12-05 18:58:42+00:00	Twitter Web App	None	None	None	0	RT @Rosa_Sonnenhut: Thema heute bei #imzentrum: Kurz geht, Krisen bleiben – Was bringt der große Umbau? Gäste: Gaby Schwarz Sigrid Maur…
1467567586149871626	ruslandzhebr	2021-12-05 18:52:33+00:00	Twitter Web App	None	None	None	0	RT @Rosa_Sonnenhut: Thema heute bei #imzentrum: Kurz geht, Krisen bleiben – Was bringt der große Umbau? Gäste: Gaby Schwarz Sigrid Maur…
1467567346034393096	Robert_V_Schuh	2021-12-05 18:51:36+00:00	Twitter Web App	None	None	None	0	RT @Robert_V_Schuh: #imzentrum heute mit szenischer Aufführung von "Ich mach mir die Welt wie sie mir gefällt"... Besetzung: Lars Wögerson,…
1467567301218258950	Robert_V_Schuh	2021-12-05 18:51:25+00:00	Twitter Web App	None	None	None	2	#imzentrum heute mit szenischer Aufführung von "Ich mach mir die Welt wie sie mir gefällt"... Besetzung: Lars Wögerson, Sigrid Maurerstoghter und Fr. Reiterer als Tante... Sei dabei und begleite sie auf lustigen Phantasiereisen 😊 https://t.co/h3z5wjBiS7
1467564589684596743	Gisi19788653	2021-12-05 18:40:38+00:00	Twitter Web App	None	None	None	0	RT @sybille_zeisel: Man sagt ja: Jeder bekommt, was er verdient. Aber so böse waren wir nicht. Wöginger, @svazek und @sigi_maurer heute #im…
1467564441545977861	DerVereinfacher	2021-12-05 18:40:03+00:00	Twitter for iPhone	None	None	None	0	#imzentrum mit reiner PolitikerInnen-Beteiligung ist leider immer nur anstrengend und ohne wirklichen Erkenntnisgewinn.
1467564125740015635	ThomasPoebel	2021-12-05 18:38:48+00:00	Twitter Web App	1467562212231368718	1347643629649723395	EngelAT3	0	@EngelAT3 @Rosa_Sonnenhut Bei den Türkisen fällt mir kein Vernünftiger ein, ebenso bei den Grünen und FPÖ, bei Leichtfried schlaf ich ein, BMR will ich nicht mehr hören seit ihrer Corona Politik. Und die Reiterer halt ich sowieso nicht aus. Besser schlafen gehen. #imzentrum
