1493700730074640386	EKliesspies	2022-02-15 21:36:20+00:00	Twitter for Android	None	None	None	0	RT @ORFImZentrum: 💬 „Ich habe den Eindruck, Omikron wird derzeit ziemlich verharmlost“ Der ehemalige Gesundheitsminister @rudi_anschober…
1493696085147144196	HedwigChristina	2022-02-15 21:17:52+00:00	Twitter for Android	None	None	None	0	RT @ORFImZentrum: 💬 „Ich habe den Eindruck, Omikron wird derzeit ziemlich verharmlost“ Der ehemalige Gesundheitsminister @rudi_anschober…
1493690687182807046	MariaEv99999	2022-02-15 20:56:25+00:00	Twitter Web App	None	None	None	0	RT @ORFImZentrum: 💬 „Ich habe den Eindruck, Omikron wird derzeit ziemlich verharmlost“ Der ehemalige Gesundheitsminister @rudi_anschober…
1493689557417697298	nudlegg	2022-02-15 20:51:56+00:00	Twitter for iPad	None	None	None	0	#Gewessler erklärt #imZentrum, für was Köstinger zuständig ist. #Köstinger: https://t.co/EZat1z7vgv
1493688078761971719	SusanneDrothler	2022-02-15 20:46:04+00:00	Twitter for iPad	1493687885773553666	253672526	SusanneDrothler	0	Sie besetzt nur kompetente Frauen … gleich kompetent wie selbst … #ImZentrum
1493683122004705284	rewaka241259	2022-02-15 20:26:22+00:00	Twitter for Android	None	None	None	0	RT @ORFImZentrum: 💬 „Ich habe den Eindruck, Omikron wird derzeit ziemlich verharmlost“ Der ehemalige Gesundheitsminister @rudi_anschober…
1493572364809953288	schreibsalon	2022-02-15 13:06:15+00:00	Twitter for iPhone	None	None	None	0	RT @RobertGlattau: Weil #Anschober #imzentrum gerade die Gehaltsbedingungen des Pflegepersonals angesprochen hat: Diese Petition (mit Luft…
1493555125650083844	EvaGlattau	2022-02-15 11:57:45+00:00	TweetDeck	None	None	None	0	RT @RobertGlattau: Weil #Anschober #imzentrum gerade die Gehaltsbedingungen des Pflegepersonals angesprochen hat: Diese Petition (mit Luft…
1493548102258769922	EEichi1	2022-02-15 11:29:51+00:00	Twitter for iPhone	None	None	None	0	RT @SOS_ORF: Eine etwas seltsame Besetzung heute bei #imZentrum: 2 Politiker von der SPÖ (Parteichefin und AKS-Funktionär), sonst keine Par…
1493538979429466112	ChristaWeiland1	2022-02-15 10:53:35+00:00	Twitter Web App	None	None	None	0	RT @SOS_ORF: Eine etwas seltsame Besetzung heute bei #imZentrum: 2 Politiker von der SPÖ (Parteichefin und AKS-Funktionär), sonst keine Par…
